Parcel_ID|Municipality|Property_Address|Use_Code|Total_Rooms|Basement|Style|Bedrooms|Grade|Stories|Full_Baths|Condition|Year_Built|Half_Baths|Fireplaces|Exterior_Finish|Heating|Basement_Garage|Roof_Type|Cooling|Living_Area
0141-S-00202-0000-00|926 MT. LEBANON|321 TAMPA AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|1|Average|1929|0|1|Brick|Central Heat|0|Slate||
0141-S-00204-0000-00|926 MT. LEBANON|325 TAMPA AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|1|Average|1935|1|0|Masonry & Frame|Central Heat|1|Shingle|Central Air|
0141-S-00206-0000-00|926 MT. LEBANON|331 TAMPA AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1940|1|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00208-0000-00|926 MT. LEBANON|337 TAMPA AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|1|Average|1926|1|0|Brick|Central Heat|1|Shingle||
0141-S-00210-0000-00|926 MT. LEBANON|341 TAMPA AVE|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C|1|2|Average|1940|1|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00215-0000-00|926 MT. LEBANON|353 TAMPA AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|1|Average|1947|0|0|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00217-0000-00|926 MT. LEBANON|355 TAMPA AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|1|Average|1940|1|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00219-0000-00|926 MT. LEBANON|359 TAMPA AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|1|Average|1940|0|0|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00221-0000-00|926 MT. LEBANON|361 TAMPA AVE|SINGLE FAMILY|7|Part|COLONIAL|3|C|2|1|Average|1940|1|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00223-0000-00|926 MT. LEBANON|371 TAMPA AVE|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Average|1946|1|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00230-0000-00|926 MT. LEBANON|356 TAMPA AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C|1.5|2|Average|1940|0|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00232-0000-00|926 MT. LEBANON|354 TAMPA AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C|1.5|2|Average|1952|0|1|Brick|Central Heat|1|Slate|Central Air|
0141-S-00234-0000-00|926 MT. LEBANON|350 TAMPA AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1947|1|1|Brick|Central Heat|0|Shingle|Central Air|
0141-S-00238-0000-00|926 MT. LEBANON|346 TAMPA AVE|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1957|1|1|Brick|Central Heat|0|Shingle|Central Air|
0141-S-00240-0000-00|926 MT. LEBANON|344 TAMPA AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|2|Average|1935|0|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00242-0000-00|926 MT. LEBANON|340 TAMPA AVE|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1935|0|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00244-0000-00|926 MT. LEBANON|334 TAMPA AVE|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|1|Average|1949|1|1|Brick|Central Heat|0|Shingle|Central Air|
0141-S-00252-0000-00|926 MT. LEBANON|350 SUNSET DR|SINGLE FAMILY|7|Part|COLONIAL|4|C+|2|1|Average|1927|1|1|Brick|Central Heat|0|Shingle||
0141-S-00254-0000-00|926 MT. LEBANON|348 SUNSET DR|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|1|Average|1924|0|0|Brick|Central Heat|0|Shingle||
0141-S-00262-0000-00|926 MT. LEBANON|333 CASTLE SHANNON BLVD|SINGLE FAMILY|6|Full Basement|CAPE COD|4|B+|1.5|2|Average|1920|1|1|Stone|Central Heat|0|Shingle|Central Air|
0141-S-00268-0000-00|926 MT. LEBANON|343 CASTLE SHANNON BLVD|SINGLE FAMILY|8|Full Basement|OLD STYLE|5|B+|2|4|Average|1900|1|0|Brick|Central Heat|0|Shingle||
0141-S-00274-0000-00|926 MT. LEBANON|361 CASTLE SHANNON BLVD|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|2|Average|1924|0|0|Brick|Central Heat|0|Shingle||
0141-S-00281-0000-00|926 MT. LEBANON|360 CASTLE SHANNON BLVD||||||||||||||||||
0141-S-00286-0000-00|926 MT. LEBANON|350 CASTLE SHANNON BLVD||||||||||||||||||
0141-S-00294-0000-00|926 MT. LEBANON|330 CASTLE SHANNON BLVD||||||||||||||||||
0141-S-00298-0000-00|926 MT. LEBANON|320 CASTLE SHANNON BLVD||||||||||||||||||
0141-S-00305-0000-00|926 MT. LEBANON|327 CASTLE SHANNON BLVD||||||||||||||||||
0141-S-00313-0000-00|926 MT. LEBANON|337 SUNSET DR|SINGLE FAMILY|5|Full Basement|CAPE COD|3|C+|1.5|1|Average|1924|2|1|Masonry & Frame|Central Heat|0|Shingle||
0141-S-00316-0000-00|926 MT. LEBANON|341 SUNSET DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|4|C|2|1|Average|1924|0|0|Masonry & Frame|Central Heat|0|Slate||
0141-S-00318-0000-00|926 MT. LEBANON|345 SUNSET DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C|2|1|Average|1928|0|1|Brick|Central Heat|1|Shingle||
0141-S-00320-0000-00|926 MT. LEBANON|351 SUNSET DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|C|2|1|Average|1926|0|0|Brick|Central Heat|0|Shingle|Central Air|
0141-S-00322-0000-00|926 MT. LEBANON|355 SUNSET DR|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|2|Average|1927|0|0|Brick|Central Heat|0|Shingle|Central Air|
0141-S-00324-0000-00|926 MT. LEBANON|359 SUNSET DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C|1.5|2|Average|1949|0|1|Brick|Central Heat|1|Shingle|Central Air|
0141-S-00332-0000-00|926 MT. LEBANON|363 SUNSET DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|1|Average|1952|1|1|Brick|Central Heat|1|Shingle||
0141-S-00334-0000-00|926 MT. LEBANON|350 BIRCH AVE|SINGLE FAMILY|8|Full Basement|CAPE COD|4|B|1.5|3|Very Good|1917|2|1|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0141-S-00336-0000-00|926 MT. LEBANON|348 BIRCH AVE|SINGLE FAMILY|4|Full Basement|COLONIAL|2|C|2|1|Average|1938|0|1|Brick|Central Heat|0|Slate||
0141-S-00338-0000-00|926 MT. LEBANON|346 BIRCH AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C|1.5|1|Average|1950|1|1|Brick|Central Heat|0|Shingle|Central Air|
0141-S-00340-0000-00|926 MT. LEBANON|344 BIRCH AVE|SINGLE FAMILY|6|Full Basement|CAPE COD|3|C|1|2|Average|1924|0|0|Brick|Central Heat|0|Shingle||
0141-S-00342-0000-00|926 MT. LEBANON|342 BIRCH AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|2|Average|1928|0|1|Brick|Central Heat|2|Shingle||
0141-S-00344-0000-00|926 MT. LEBANON|340 BIRCH AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|1|Average|1926|0|0|Brick|Central Heat|0|Shingle||
0141-S-00355-0000-00|926 MT. LEBANON|314 BIRCH AVE|RES AUX BUILDING (NO HOUSE)|0|||0||0|0|||0||||||Central Air|
0141-S-00356-0000-00|926 MT. LEBANON|314 BIRCH AVE|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C|2|1|Average|1910|0|0|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0142-A-00110-0000-00|926 MT. LEBANON|729 PINOAK RD|SINGLE FAMILY|9|Full Basement|CONTEMPORARY|4|B-|2|2|Good|1961|1|1|Stone|Central Heat|2|Shingle|Central Air|
0142-A-00113-0000-00|926 MT. LEBANON|733 PINOAK RD|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Good|1977|1|2|Frame|Central Heat|0|Shingle|Central Air|
0142-A-00116-0000-00|926 MT. LEBANON|737 PINOAK RD|SINGLE FAMILY|9|Full Basement|CAPE COD|5|B-|1.5|3|Average|1960|3|0|Brick|Central Heat|2|Slate|Central Air|
0142-A-00119-0000-00|926 MT. LEBANON|741 PINOAK RD|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B-|2|3|Good|1961|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0142-A-00122-0000-00|926 MT. LEBANON|745 PINOAK RD|SINGLE FAMILY|9|Part|CONTEMPORARY|4|B-|2|2|Good|1969|2|1|Brick|Central Heat|0|Slate|Central Air|
0142-A-00124-0000-00|926 MT. LEBANON|749 PINOAK RD|SINGLE FAMILY|8|Full Basement|COLONIAL|3|C+|2|3|Average|1963|3|1|Masonry & Frame|Central Heat|3|Slate|Central Air|
0142-A-00126-0000-00|926 MT. LEBANON|753 PINOAK RD|SINGLE FAMILY|8|Full Basement|CAPE COD|3|C+|1.5|2|Average|1965|2|1|Brick|Central Heat|2|Slate|Central Air|
0142-A-00130-0000-00|926 MT. LEBANON|928 OLD HICKORY RD|SINGLE FAMILY|10|Full Basement|COLONIAL|6|B-|2|3|Good|1967|1|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0142-A-00132-0000-00|926 MT. LEBANON|924 OLD HICKORY RD|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Average|1964|2|1|Masonry & Frame|Central Heat|2|Slate|Central Air|
0142-A-00136-0000-00|926 MT. LEBANON|754 PINOAK RD|SINGLE FAMILY|9|Full Basement|CAPE COD|4|C+|1.5|2|Average|1964|1|1|Brick|Central Heat|3|Slate|Central Air|
0142-A-00137-0000-00|926 MT. LEBANON|FLINT RIDGE RD||||||||||||||||||
0142-A-00138-0000-00|926 MT. LEBANON|750 PINOAK RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Good|1964|1|2|Brick|Central Heat|2|Slate|Central Air|
0142-A-00139-0000-00|926 MT. LEBANON|795 FLINT RIDGE RD|SINGLE FAMILY|7|Full Basement|RANCH|3|B-|1|2|Good|1965|1|1|Stone|Central Heat|2|Slate|Central Air|
0142-A-00140-0000-00|926 MT. LEBANON|PINOAK RD||||||||||||||||||
0142-A-00143-0000-00|926 MT. LEBANON|746 PINOAK RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|B+|2|2|Good|1962|2|0|Brick|Central Heat|2|Slate|Central Air|
0142-A-00146-0000-00|926 MT. LEBANON|742 PINOAK RD|SINGLE FAMILY|10|Full Basement|COLONIAL|5|B-|2|5|Good|1962|2|0|Stone|Central Heat|3|Slate|Central Air|
0142-A-00150-0000-00|926 MT. LEBANON|738 PINOAK RD|SINGLE FAMILY|8|Full Basement|COLONIAL|3|C+|2|3|Average|1961|1|2|Brick|Central Heat|2|Slate|Central Air|
0142-A-00154-0000-00|926 MT. LEBANON|734 PINOAK RD|SINGLE FAMILY|8|Full Basement|COLONIAL|3|B-|2|3|Average|1961|1|2|Brick|Central Heat|2|Slate|Central Air|
0142-A-00158-0000-00|926 MT. LEBANON|PINOAK RD||||||||||||||||||
0142-A-00160-0000-00|926 MT. LEBANON|RUTH ST||||||||||||||||||
0142-A-00161-0000-00|926 MT. LEBANON|804 FLINT RIDGE RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Good|1967|1|1|Brick|Central Heat|2|Slate|Central Air|
0142-A-00162-0000-00|926 MT. LEBANON|808 FLINT RIDGE RD|SINGLE FAMILY|9|Full Basement|COLONIAL|5|C+|2|2|Average|1967|1|2|Masonry & Frame|Central Heat|2|Shingle|Central Air|
0142-A-00163-0000-00|926 MT. LEBANON|812 FLINT RIDGE RD|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Good|1979|2|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00164-0000-00|926 MT. LEBANON|816 FLINT RIDGE RD|SINGLE FAMILY|10|Full Basement|COLONIAL|4|C+|2|2|Good|1979|2|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00165-0000-00|926 MT. LEBANON|820 FLINT RIDGE RD|SINGLE FAMILY|12|Full Basement|RANCH|4|B-|1|3|Average|1980|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00166-0000-00|926 MT. LEBANON|828 FLINT RIDGE RD|SINGLE FAMILY|9|Full Basement|COLONIAL|5|B-|2|4|Good|1980|1|2|Brick|Central Heat|0|Shingle|Central Air|
0142-A-00167-0000-00|926 MT. LEBANON|824 FLINT RIDGE RD|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Good|1981|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00172-0000-00|926 MT. LEBANON|943 RUTH ST|SINGLE FAMILY|12|Full Basement|COLONIAL|6|C+|2|3|Average|1962|1|2|Brick|Central Heat|2|Shingle||
0142-A-00174-0000-00|926 MT. LEBANON|939 RUTH ST|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C+|2|2|Average|1962|2|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00178-0000-00|926 MT. LEBANON|935 RUTH ST|SINGLE FAMILY|6|Full Basement|BI-LEVEL|3|C|1|2|Average|1962|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-A-00182-0000-00|926 MT. LEBANON|931 RUTH ST|SINGLE FAMILY|7|Full Basement|RANCH|4|C|1|2|Average|1961|0|0|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00186-0000-00|926 MT. LEBANON|927 RUTH ST|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C|2|2|Average|1961|2|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00190-0000-00|926 MT. LEBANON|923 RUTH ST|SINGLE FAMILY|6|Full Basement|RANCH|3|C|1|2|Average|1961|1|0|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00194-0000-00|926 MT. LEBANON|919 RUTH ST|SINGLE FAMILY|8|Full Basement|BI-LEVEL|4|C|1|2|Average|1960|1|1|Masonry & Frame|Central Heat|2|Shingle||
0142-A-00202-0000-00|926 MT. LEBANON|812 LINDA LN|SINGLE FAMILY|7|Full Basement|SPLIT LEVEL|3|C+|1|2|Average|1956|1|1|Stone|Central Heat|2|Slate|Central Air|
0142-A-00206-0000-00|926 MT. LEBANON|814 LINDA LN|SINGLE FAMILY|9|Full Basement|SPLIT LEVEL|3|C+|1|3|Average|1958|0|1|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00210-0000-00|926 MT. LEBANON|816 LINDA LN|SINGLE FAMILY|7|Full Basement|RANCH|3|C|1|2|Average|1955|0|1|Brick|Central Heat|1|Shingle||
0142-A-00214-0000-00|926 MT. LEBANON|818 LINDA LN|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C|2|2|Average|1956|2|2|Brick|Central Heat|2|Shingle|Central Air|
0142-A-00218-0000-00|926 MT. LEBANON|820 LINDA LN|SINGLE FAMILY|6|Full Basement|RANCH|3|C|1|2|Average|1956|1|1|Stone|Central Heat|2|Shingle|Central Air|
0142-B-00054-0000-00|926 MT. LEBANON|55 MOFFETT ST|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C|2|1|Average|1967|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-B-00056-0000-00|926 MT. LEBANON|59 MOFFETT ST|SINGLE FAMILY|9|Full Basement|COLONIAL|4|C|2|2|Average|1961|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-B-00058-0000-00|926 MT. LEBANON|63 MOFFETT ST|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|2|Average|1960|1|1|Frame|Central Heat|1|Shingle|Central Air|
0142-B-00060-0000-00|926 MT. LEBANON|67 MOFFETT ST|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C|2|3|Average|1960|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-B-00062-0000-00|926 MT. LEBANON|71 MOFFETT ST|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C|2|2|Average|1963|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-B-00064-0000-00|926 MT. LEBANON|75 MOFFETT ST|SINGLE FAMILY|8|Part|COLONIAL|4|C|2|1|Average|1962|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-B-00066-0000-00|926 MT. LEBANON|79 MOFFETT ST|SINGLE FAMILY|6|Piers|SPLIT LEVEL|3|C|1|2|Average|1961|1|1|Brick|Central Heat|0|Shingle|Central Air|
0142-B-00085-0000-00||||||||||||||||||||
0142-B-00230-0000-00|926 MT. LEBANON|BOWER HILL RD||||||||||||||||||
0142-B-00275-0000-00||||||||||||||||||||
0142-C-00004-0000-00|926 MT. LEBANON|400 DUQUESNE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1950|1|0|Brick|Central Heat|1|Shingle||
0142-C-00008-0000-00|926 MT. LEBANON|407 DUQUESNE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|2|C|2|1|Average|1938|0|1|Brick|Central Heat|1|Slate||
0142-C-00010-0000-00|926 MT. LEBANON|403 DUQUESNE DR|SINGLE FAMILY|5|Full Basement|RANCH|2|C|1|1|Average|1953|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00012-0000-00|926 MT. LEBANON|401 DUQUESNE DR|SINGLE FAMILY|8|Full Basement|RANCH|4|C|1|2|Average|1953|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00020-0000-00|926 MT. LEBANON|400 CARNEGIE DR|SINGLE FAMILY|5|Full Basement|RANCH|2|C|1|1|Average|1955|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00022-0000-00|926 MT. LEBANON|410 CARNEGIE DR|SINGLE FAMILY|5|Full Basement|RANCH|2|C|1|1|Average|1949|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00024-0000-00|926 MT. LEBANON|416 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1948|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00026-0000-00|926 MT. LEBANON|420 CARNEGIE DR|SINGLE FAMILY|6|Full Basement|CAPE COD|2|C|1|2|Average|1950|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00028-0000-00|926 MT. LEBANON|424 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C|1|1|Average|1950|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00030-0000-00|926 MT. LEBANON|430 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|2|Average|1977|0|1|Brick|Central Heat|2|Shingle|Central Air|
0142-C-00032-0000-00|926 MT. LEBANON|434 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|3|C+|1.5|1|Average|1950|1|1|Stone|Central Heat|1|Shingle||
0142-C-00038-0000-00|926 MT. LEBANON|439 CARNEGIE DR|SINGLE FAMILY|8|Part|COLONIAL|4|C|2|2|Average|1955|1|1|Brick|Central Heat|2|Shingle|Central Air|
0142-C-00040-0000-00|926 MT. LEBANON|433 CARNEGIE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C|2|1|Average|1952|1|1|Brick|Central Heat|0|Shingle|Central Air|
0142-C-00042-0000-00|926 MT. LEBANON|431 CARNEGIE DR|SINGLE FAMILY|7|Part|COLONIAL|3|C|2|1|Average|1952|1|0|Brick|Central Heat|0|Shingle|Central Air|
0142-C-00044-0000-00|926 MT. LEBANON|429 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|4|C+|2|2|Average|1955|1|1|Brick|Central Heat|0|Shingle|Central Air|
0142-C-00046-0000-00|926 MT. LEBANON|425 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|3|C|2|1|Average|1923|1|0|Masonry & Frame|Central Heat|0|Shingle|Central Air|
0142-C-00048-0000-00|926 MT. LEBANON|423 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1947|1|1|Brick|Central Heat|1|Slate|Central Air|
0142-C-00050-0000-00|926 MT. LEBANON|417 CARNEGIE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1931|1|1|Brick|Central Heat|1|Slate||
0142-C-00052-0000-00|926 MT. LEBANON|CARNEGIE DR||||||||||||||||||
0142-C-00054-0000-00|926 MT. LEBANON|411 CARNEGIE DR|SINGLE FAMILY|9|Full Basement|OLD STYLE|4|B-|2|3|Average|1940|1|1|Brick|Central Heat|0|Shingle|Central Air|
0142-C-00056-0000-00|926 MT. LEBANON|CARNEGIE DR||||||||||||||||||
0142-C-00058-0000-00|926 MT. LEBANON|401 CARNEGIE DR|SINGLE FAMILY|8|Full Basement|RANCH|3|C+|1|2|Average|1955|0|1|Brick|Central Heat|2|Shingle|Central Air|
0142-C-00064-0000-00|926 MT. LEBANON|673 BOWER HILL RD|SINGLE FAMILY|10|Full Basement|OLD STYLE|3|C+|2|1|Good|1881|1|1|Brick|Central Heat|0|Shingle||
0142-C-00066-0000-00|926 MT. LEBANON|669 BOWER HILL RD|SINGLE FAMILY|6|Full Basement|RANCH|2|C+|1|2|Average|1952|0|1|Brick|Central Heat|2|Shingle|Central Air|
0142-C-00072-0000-00|926 MT. LEBANON|400 SERPENTINE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C+|2|1|Average|1948|1|2|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00074-0000-00|926 MT. LEBANON|410 SERPENTINE DR|SINGLE FAMILY|7|Full Basement|CAPE COD|4|C|1|2|Average|1951|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00076-0000-00|926 MT. LEBANON|412 SERPENTINE DR|SINGLE FAMILY|7|Full Basement|OLD STYLE|4|B+|2|2|Average|1929|0|0|Brick|Central Heat|1|Shingle||
0142-C-00078-0000-00|926 MT. LEBANON|416 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C|1|1|Average|1950|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00080-0000-00|926 MT. LEBANON|418 SERPENTINE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|2|Average|1928|1|0|Brick|Central Heat|1|Shingle||
0142-C-00084-0000-00|926 MT. LEBANON|430 SERPENTINE DR|SINGLE FAMILY|7|Full Basement|COLONIAL|3|C|2|1|Average|1958|0|0|Brick|Central Heat|1|Shingle||
0142-C-00086-0000-00|926 MT. LEBANON|434 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|RANCH|3|C|1|1|Average|1949|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00088-0000-00|926 MT. LEBANON|436 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Average|1950|1|1|Stone|Central Heat|1|Slate||
0142-C-00090-0000-00|926 MT. LEBANON|440 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|2|Average|1938|0|0|Brick|Central Heat|1|Slate||
0142-C-00092-0000-00|926 MT. LEBANON|446 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1950|1|1|Brick|Central Heat|1|Shingle||
0142-C-00094-0000-00|926 MT. LEBANON|450 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C|2|2|Average|1939|0|1|Stone|Central Heat|1|Shingle|Central Air|
0142-C-00096-0000-00|926 MT. LEBANON|454 SERPENTINE DR|SINGLE FAMILY|7|Part|COLONIAL|3|C+|2|1|Average|1950|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00098-0000-00|926 MT. LEBANON|456 SERPENTINE DR|SINGLE FAMILY|8|Part|COLONIAL|3|C+|2|2|Average|1950|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00100-0000-00|926 MT. LEBANON|460 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1949|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00102-0000-00|926 MT. LEBANON|464 SERPENTINE DR|TWO FAMILY|12|Full Basement|MULTI-FAMILY|6|C+|2|2|Average|1950|0|0|Brick|Central Heat|2|Shingle||
0142-C-00104-0000-00|926 MT. LEBANON|469 SERPENTINE DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C+|2|2|Average|1950|0|0|Brick|Central Heat|2|Slate||
0142-C-00105-0000-00|926 MT. LEBANON|473 SERPENTINE DR|TWO FAMILY|10|Full Basement|MULTI-FAMILY|4|C+|2|2|Average|1947|0|0|Brick|Central Heat|2|Slate||
0142-C-00106-0000-00|926 MT. LEBANON|465 SERPENTINE DR|TOWNHOUSE|5|Full Basement|TOWNHOUSE|2|C|2|1|Average|1947|0|0|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00106-0001-00|926 MT. LEBANON|467 SERPENTINE DR|TOWNHOUSE|5|Full Basement|TOWNHOUSE|2|C|2|1|Average|1947|0|0|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00112-0000-00|926 MT. LEBANON|327 ALTOONA PL|TOWNHOUSE|5|Full Basement|TOWNHOUSE|2|C|2|1|Average|1947|0|0|Brick|Central Heat|1|Slate|Central Air|
0142-C-00114-0000-00|926 MT. LEBANON|325 ALTOONA PL|TOWNHOUSE|5|Full Basement|TOWNHOUSE|2|C|2|1|Average|1947|0|0|Brick|Central Heat|1|Slate|Central Air|
0142-C-00116-0000-00|926 MT. LEBANON|326 ALTOONA PL|SINGLE FAMILY|6|Full Basement|COLONIAL|2|C|2|1|Average|1945|0|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00118-0000-00|926 MT. LEBANON|328 ALTOONA PL|SINGLE FAMILY|5|Part|COLONIAL|2|C|2|1|Average|1947|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00119-0000-00|926 MT. LEBANON|ALTOONA PL||||||||||||||||||
0142-C-00121-0000-00|926 MT. LEBANON|451 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|OLD STYLE|3|C+|2|2|Average|1935|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00126-0000-00|926 MT. LEBANON|445 SERPENTINE DR|SINGLE FAMILY|8|Full Basement|COLONIAL|4|C+|2|2|Average|1950|1|1|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00128-0000-00|926 MT. LEBANON|441 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1950|1|0|Brick|Central Heat|1|Shingle|Central Air|
0142-C-00130-0000-00|926 MT. LEBANON|437 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Very Good|1937|0|1|Stone|Central Heat|1||Central Air|
0142-C-00132-0000-00|926 MT. LEBANON|435 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|2|Average|1940|1|1|Stone|Central Heat|1|Slate|Central Air|
0142-C-00134-0000-00|926 MT. LEBANON|431 SERPENTINE DR|SINGLE FAMILY|6|Full Basement|COLONIAL|3|C+|2|1|Average|1947|0|1|Brick|Central Heat|1|Shingle|Central Air|
